user,hashtag,time,val
0,vaccinezvousbordel,18879,1.0
0,antivax,18879,1.0
1,qrcode,18849,1.0
1,passsanitairedelahonte,18849,1.0
1,passsanitaire,18888,2.0
1,passsanitaire,18846,2.0
1,passsanitaire,18828,1.0
1,obligationvaccinale,18888,1.0
1,marty,18828,1.0
1,manifs7aout,18846,2.0
1,manifs18septembre,18888,2.0
1,manif24juillet,18828,1.0
1,manif14aout,18849,1.0
2,coronainrojava,18601,2.0
3,vaccination,18859,1.0
3,vaccination,18713,1.0
3,covid19be,18859,1.0
3,covid19be,18688,1.0
3,covid19be,18662,1.0
3,coronavirus,18859,1.0
3,coronavirus,18688,1.0
3,coronavirus,18662,1.0
3,begov,18662,1.0
3,astrazeneca,18688,1.0
4,science,18806,1.0
4,science,18783,1.0
4,santé,18850,1.0
4,santé,18844,1.0
4,santé,18806,1.0
4,nonaupasssanitaire,18846,1.0
4,moderna,18808,1.0
4,manif7aout,18846,1.0
5,vaccination,18717,1.0
5,seinemaritime,18704,1.0
6,qanon,18654,1.0
6,passsanitaire,18830,1.0
6,nice06,18654,1.0
6,nice,18654,1.0
6,antivax,18654,1.0
6,antimasque,18654,1.0
7,vaccination,18599,1.0
8,vaccinationobligatoire,18821,1.0
8,noussommesdesmilliards,18821,1.0
9,oms,18787,1.0
9,g7,18787,1.0
10,veran,18803,1.0
10,macron,18821,2.0
10,confinement,18837,1.0
11,maximebeltra,18921,1.0
11,manifs23octobre,18921,2.0
12,ehpad,18624,1.0
13,passsanitaire,18831,1.0
14,vaccinastrazeneca,18723,1.0
14,vaccinastrazeneca,18716,1.0
14,vaccinastrazeneca,18711,1.0
14,vaccinastrazeneca,18709,1.0
14,vaccinastrazeneca,18707,1.0
14,vaccinastrazeneca,18704,1.0
14,vaccinastrazeneca,18702,1.0
14,sanofi,18813,1.0
14,pfizerbiontech,18869,1.0
14,pfizerbiontech,18862,1.0
14,pfizerbiontech,18854,1.0
14,pfizerbiontech,18849,1.0
14,pfizerbiontech,18843,1.0
14,pfizerbiontech,18829,2.0
14,pfizerbiontech,18818,1.0
14,pfizerbiontech,18771,1.0
14,pfizerbiontech,18760,1.0
14,pfizerbiontech,18754,1.0
14,pfizerbiontech,18744,2.0
14,pfizerbiontech,18730,1.0
14,pfizerbiontech,18723,1.0
14,pfizerbiontech,18711,1.0
14,pfizerbiontech,18697,1.0
14,pfizerbiontech,18695,1.0
14,pfizerbiontech,18683,1.0
14,pfizerbiontech,18681,1.0
14,pfizerbiontech,18679,1.0
14,pfizerbiontech,18670,1.0
14,pfizerbiontech,18666,1.0
14,pfizerbiontech,18653,1.0
14,pfizerbiontech,18650,2.0
14,pfizerbiontech,18647,1.0
14,pfizerbiontech,18646,1.0
14,pfizerbiontech,18645,1.0
14,pfizerbiontech,18640,1.0
14,pfizerbiontech,18639,2.0
14,pfizerbiontech,18632,1.0
14,pfizerbiontech,18630,1.0
14,pfizerbiontech,18628,1.0
14,pfizer,18650,1.0
14,moderna,18869,1.0
14,moderna,18854,1.0
14,moderna,18849,1.0
14,moderna,18818,1.0
14,moderna,18730,1.0
14,moderna,18646,1.0
14,moderna,18630,2.0
14,johnsonandjohnson,18820,1.0
14,johnsonandjohnson,18740,2.0
14,johnsonandjohnson,18735,1.0
14,johnsonandjohnson,18730,2.0
14,astrazeneca,18849,1.0
14,astrazeneca,18829,1.0
14,astrazeneca,18818,1.0
14,astrazeneca,18795,1.0
14,astrazeneca,18760,1.0
14,astrazeneca,18735,1.0
14,astrazeneca,18730,1.0
14,astrazeneca,18725,1.0
14,astrazenaca,18841,1.0
14,astrazenaca,18740,1.0
14,astrazenaca,18722,1.0
14,arnm,18822,1.0
14,antivax,18821,1.0
15,martinique,18922,1.0
15,martinique,18857,1.0
16,vousêteslescobayes,18733,1.0
16,vousêteslescobayes,18707,1.0
16,vousêteslescobayes,18701,2.0
16,vousêteslescobayes,18684,1.0
16,vousêteslescobayes,18675,1.0
16,vousêteslescobayes,18674,1.0
16,vousêteslescobayes,18673,1.0
16,protégeznousdesvaccinés,18740,1.0
16,protégeznousdesvaccinés,18739,1.0
16,passdelahonte,18871,1.0
17,castex18h,18683,1.0
18,iciipe,18604,1.0
19,vaccinationcovid,18853,1.0
19,vaccinationcovid,18693,1.0
19,soignants,18853,1.0
19,soignants,18693,1.0
19,soignants,18692,1.0
19,hopital,18853,1.0
19,hopital,18692,1.0
20,vaccineequality,18788,1.0
20,vaccineequality,18786,1.0
20,vaccineequality,18766,1.0
20,vaccineequality,18753,1.0
20,vaccineequality,18745,1.0
20,tripswaiver,18788,1.0
20,tripswaiver,18786,1.0
20,tripswaiver,18710,1.0
20,bigpharma,18788,1.0
20,bigpharma,18787,1.0
20,bigpharma,18786,1.0
20,bigpharma,18766,1.0
20,bigpharma,18746,1.0
20,bigpharma,18745,1.0
21,rmc,18866,1.0
21,passsanitaire,18914,1.0
21,passsanitaire,18866,1.0
21,passdelahonte,18914,1.0
21,passdelahonte,18866,1.0
21,lemediaindependant,18914,1.0
21,lemediaindependant,18866,1.0
21,giletsjaunes,18914,1.0
22,passsanitaire,18824,1.0
23,nonaupasseportsanitaire,18830,1.0
23,nonaupassdelahonte,18830,1.0
23,nonaupassdelahonte,18827,1.0
24,coronavirus,18727,1.0
25,passdelahonte,18843,1.0
25,manif7aout,18843,1.0
25,antivax,18843,1.0
25,antipass,18843,1.0
26,covid19qc,18656,1.0
26,covid19canada,18656,1.0
27,pfizer,18637,1.0
28,preneznouspourdescons,18615,1.0
28,passsanitairedelahonte,18925,1.0
28,passsanitaire,18869,1.0
28,passsanitaire,18865,1.0
28,passsanitaire,18850,2.0
28,passsanitaire,18848,1.0
28,passsanitaire,18842,1.0
28,passsanitaire,18841,1.0
28,passsanitaire,18752,1.0
28,passeportsanitaire,18693,1.0
28,passdelahonte,18767,1.0
28,findevie,18727,1.0
28,fakenews,18878,1.0
28,fakenews,18648,1.0
28,ehpad,18679,1.0
28,corruption,18628,1.0
28,astrazeneca,18733,1.0
29,vaccinezvous,18838,2.0
29,vaccinezvous,18829,1.0
29,vaccinezvous,18827,1.0
29,vaccinezvous,18804,1.0
29,quandonnapasdargumentsonment,18835,1.0
29,quandonnapasdargumentsonment,18813,1.0
29,noussachons,18832,1.0
29,noussachons,18817,1.0
29,noussachons,18695,1.0
29,noussachons,18689,1.0
29,noussachons,18631,1.0
29,noussachons,18624,1.0
29,lesantivaxxvousmentent,18835,2.0
29,lesantivaxxvousmentent,18820,1.0
29,faitesvousvacciner,18829,1.0
29,faitesvousvacciner,18823,1.0
29,faitesvousvacciner,18804,1.0
29,bigpharma,18695,1.0
29,antivaxx,18905,1.0
29,antivaxx,18891,1.0
29,antivaxx,18878,1.0
29,antivaxx,18873,1.0
29,antivaxx,18867,1.0
29,antivaxx,18853,1.0
29,antivaxx,18837,1.0
29,antivaxx,18835,3.0
29,antivaxx,18834,1.0
29,antivaxx,18833,1.0
29,antivaxx,18830,1.0
29,antivaxx,18827,1.0
30,astrazeneca,18702,1.0
31,virus,18896,1.0
31,variant,18847,1.0
31,vaccination,18863,1.0
31,vaccination,18837,1.0
31,usa,18904,1.0
31,pfizer,18837,1.0
31,passsanitaire,18904,1.0
31,passsanitaire,18896,1.0
31,passsanitaire,18863,1.0
31,passsanitaire,18855,1.0
31,passsanitaire,18844,1.0
31,passesanitaire,18863,1.0
31,passesanitaire,18855,1.0
31,passeportsanitaire,18855,1.0
31,paris,18778,1.0
31,manifs28aout,18863,1.0
31,manif21aout,18855,1.0
31,confinement,18778,1.0
31,champsélysée,18778,1.0
31,cergy,18778,1.0
31,brasco,18778,1.0
32,nonaupassdelahonte,18748,1.0
33,vaccins,18845,1.0
33,vaccinationcovid,18845,1.0
34,noussavons,18812,5.0
35,coronavirusfact,18713,1.0
36,btscontrolecontinu,18758,1.0
36,btscontrolecontinu,18757,1.0
36,btscc,18737,1.0
36,balancetesepreuves,18758,1.0
36,balancetesepreuves,18757,1.0
37,afp,18816,1.0
38,nonauvaccinobligatoire,18850,1.0
38,nonauvaccinobligatoire,18839,1.0
38,nonauvaccinobligatoire,18836,1.0
38,nonaupasssanitaire,18850,1.0
38,nonaupasssanitaire,18848,1.0
38,nonaupasssanitaire,18839,1.0
39,senat,18834,1.0
39,pompier,18834,1.0
39,paris,18881,1.0
39,paris,18834,1.0
39,nonauvaccinobligatoire,18881,1.0
39,nonaupasssanitaire,18897,1.0
39,nonaupasseportsanitaire,18881,1.0
39,nonaupasseportsanitaire,18834,1.0
39,nonaupassdelahonte,18833,1.0
39,nonalavaccinationobligatoire,18897,1.0
39,nonalavaccinationobligatoire,18834,1.0
39,nonalavaccinationobligatoire,18833,1.0
39,nonaladictature,18834,1.0
39,manifs31juillet,18834,1.0
39,manif25septembre,18897,1.0
39,manif24juillet,18834,1.0
39,macrondictateur,18897,1.0
39,macrondictateur,18833,1.0
39,macrondestitution,18897,1.0
39,macrondestitution,18881,1.0
39,macrondestitution,18834,1.0
39,macron,18897,1.0
39,macron,18881,2.0
39,liberté,18897,1.0
39,liberté,18881,1.0
39,libertad,18881,1.0
39,libertad,18834,1.0
39,giletsjaunes,18834,1.0
39,france,18881,1.0
39,covid19france,18897,1.0
39,bfmtv,18881,1.0
39,bfmmenteurs,18897,1.0
39,bfmmenteurs,18881,1.0
40,passlas2020promosacrifiee,18734,1.0
40,passlas2020promosacrifiee,18707,1.0
41,castex18h,18641,1.0
42,passdelahonte,18930,1.0
42,manifs30octobre,18930,1.0
42,giletsjaunes,18930,1.0
43,ssd93,18619,1.0
43,sortezvoscouillesle20janvier,18630,1.0
43,jenemereconfineraipas,18703,1.0
43,brûlezvosmasques,18673,1.0
44,vaccin_covid19,18866,1.0
44,vaccin_covid19,18792,1.0
44,vaccination,18866,1.0
44,vaccination,18853,1.0
45,macron,18844,1.0
45,jeveuxetrevacciné,18744,1.0
45,bolsonaro,18890,1.0
45,astrazeneca,18701,1.0
46,rolesmodeleslgbt,18911,1.0
47,passesanitaire,18830,1.0
48,nba,18904,1.0
49,polqc,18716,1.0
49,polqc,18706,1.0
49,polqc,18694,1.0
49,polqc,18689,1.0
49,polqc,18673,1.0
49,polqc,18660,1.0
49,polqc,18652,1.0
49,polqc,18648,1.0
49,polqc,18641,1.0
49,polqc,18636,1.0
49,polqc,18630,1.0
49,polqc,18617,1.0
49,polqc,18616,2.0
49,polqc,18611,1.0
50,vaccination,18862,1.0
50,manifs4septembre,18874,1.0
50,manifs28aout,18867,1.0
50,manifs28aout,18862,1.0
50,israel,18869,1.0
50,france,18871,1.0
50,france,18867,1.0
50,france,18866,1.0
50,france,18862,1.0
51,punchline,18823,1.0
52,compol,18692,1.0
53,journal8h,18697,1.0
53,journal8h,18653,1.0
53,journal8h,18641,1.0
54,vaccinationcovid,18821,1.0
54,vaccinationcovid,18690,1.0
54,macron,18770,1.0
54,macron,18690,1.0
55,emacron,18831,1.0
56,macron,18711,1.0
56,jlmhec,18703,1.0
57,toussolidaires,18637,1.0
57,soutienauxproducteurs,18663,1.0
57,lepatroncestleconso,18663,1.0
57,chaînevertueuse,18637,1.0
58,zerocovid,18813,1.0
58,stopdictaturesanitaire,18769,1.0
58,rendeznousmomotchi,18822,1.0
58,noussavons,18813,1.0
58,nonaupassdelahonte,18834,1.0
58,moderna,18911,1.0
58,hdpros,18921,1.0
58,dictaturesanitaire,18834,1.0
58,boycottpasssanitaire,18834,1.0
59,manifdelahonte,18860,1.0
59,majoritésilencieusevaccinée,18860,1.0
59,antivax,18860,1.0
59,antitout,18860,1.0
59,antipass,18860,1.0
60,macron20h,18820,1.0
61,ufc257,18649,2.0
62,foutagedegueule,18825,1.0
63,stopdictatureenmarche,18741,1.0
64,kebetu,18831,1.0
65,variantindien,18747,1.0
65,couvrefeu18h00,18678,1.0
66,passsanitaire,18821,2.0
66,dictaturesanitaire,18821,2.0
67,vaccination,18844,1.0
67,vaccination,18804,1.0
67,vaccination,18626,1.0
68,brive,18598,1.0
69,ivermectine,18714,2.0
69,bebravewho,18714,2.0
70,gabon,18685,1.0
71,pfizer,18849,1.0
71,antivax,18838,1.0
72,vichy,18830,1.0
72,passsanitaire,18830,1.0
72,macron,18823,1.0
72,jdd,18629,1.0
72,franceinter,18701,2.0
72,castex,18701,1.0
72,bfmtv,18845,1.0
72,astrazeneca,18701,3.0
72,astrazeneca,18698,1.0
73,tf1,18822,1.0
73,bfmtv,18822,1.0
74,hopitalpublic,18816,1.0
75,youtube,18900,1.0
75,youtube,18840,1.0
75,youtube,18614,1.0
75,wuhan,18896,1.0
75,wuhan,18853,1.0
75,wuhan,18783,1.0
75,wuhan,18761,1.0
75,véran,18886,1.0
75,véran,18649,1.0
75,véran,18640,1.0
75,variantdelta,18877,1.0
75,variantdelta,18864,1.0
75,variant,18669,1.0
75,valneva,18862,1.0
75,valneva,18739,1.0
75,valneva,18738,1.0
75,vaccins,18923,1.0
75,vaccins,18922,1.0
75,vaccins,18900,1.0
75,vaccins,18877,1.0
75,vaccins,18869,1.0
75,vaccins,18851,1.0
75,vaccins,18841,1.0
75,vaccins,18840,1.0
75,vaccins,18839,1.0
75,vaccins,18820,1.0
75,vaccins,18817,1.0
75,vaccins,18736,1.0
75,vaccins,18715,1.0
75,vaccins,18698,1.0
75,vaccins,18663,1.0
75,vaccins,18645,1.0
75,vaccins,18638,1.0
75,vaccins,18632,1.0
75,vaccins,18617,1.0
75,vaccins,18615,1.0
75,vaccins,18614,1.0
75,vaccins,18600,1.0
75,vaccinationobligatoire,18912,1.0
75,vaccinationobligatoire,18906,1.0
75,vaccinationobligatoire,18891,1.0
75,vaccinationobligatoire,18885,1.0
75,vaccinationobligatoire,18869,1.0
75,vaccinationobligatoire,18868,1.0
75,vaccinationobligatoire,18837,1.0
75,vaccinationobligatoire,18826,1.0
75,vaccinationobligatoire,18821,1.0
75,vaccinationobligatoire,18808,1.0
75,vaccinationcovid,18817,1.0
75,vaccinationcovid,18797,1.0
75,vaccination,18931,1.0
75,vaccination,18927,1.0
75,vaccination,18921,1.0
75,vaccination,18911,1.0
75,vaccination,18907,1.0
75,vaccination,18906,1.0
75,vaccination,18886,1.0
75,vaccination,18878,1.0
75,vaccination,18876,1.0
75,vaccination,18868,1.0
75,vaccination,18841,1.0
75,vaccination,18838,1.0
75,vaccination,18832,2.0
75,vaccination,18811,1.0
75,vaccination,18798,1.0
75,vaccination,18796,1.0
75,vaccination,18742,1.0
75,vaccination,18733,1.0
75,vaccination,18721,1.0
75,vaccination,18701,1.0
75,vaccination,18692,1.0
75,vaccination,18691,1.0
75,vaccination,18689,1.0
75,vaccination,18659,1.0
75,vaccination,18638,1.0
75,vaccination,18637,1.0
75,vaccination,18635,1.0
75,vaccination,18629,2.0
75,vaccination,18624,1.0
75,vaccination,18605,1.0
75,ue,18923,1.0
75,ue,18768,1.0
75,ue,18766,1.0
75,ue,18738,1.0
75,ue,18709,1.0
75,ue,18701,1.0
75,ue,18692,1.0
75,ue,18682,1.0
75,ue,18663,1.0
75,ue,18649,1.0
75,twitter,18641,1.0
75,twitter,18614,1.0
75,thromboses,18765,1.0
75,thromboses,18764,1.0
75,thromboses,18723,1.0
75,texas,18912,1.0
75,texas,18689,1.0
75,suisse,18917,1.0
75,suisse,18869,1.0
75,suède,18924,1.0
75,suède,18906,1.0
75,suède,18654,1.0
75,spoutnikv,18902,1.0
75,spoutnikv,18850,1.0
75,spoutnikv,18834,1.0
75,spoutnikv,18766,1.0
75,spoutnikv,18739,1.0
75,spoutnikv,18737,1.0
75,spoutnikv,18731,1.0
75,spoutnikv,18730,1.0
75,spoutnikv,18728,2.0
75,spoutnikv,18725,1.0
75,spoutnikv,18716,1.0
75,spoutnikv,18715,1.0
75,spoutnikv,18714,1.0
75,spoutnikv,18712,2.0
75,spoutnikv,18709,1.0
75,spoutnikv,18708,6.0
75,spoutnikv,18705,1.0
75,spoutnikv,18702,2.0
75,spoutnikv,18701,2.0
75,spoutnikv,18699,2.0
75,spoutnikv,18695,3.0
75,spoutnikv,18692,1.0
75,spoutnikv,18677,1.0
75,spoutnikv,18670,1.0
75,spoutnikv,18663,2.0
75,spoutnikv,18662,2.0
75,spoutnikv,18661,2.0
75,spoutnikv,18660,1.0
75,spoutnikv,18659,1.0
75,spoutnikv,18658,1.0
75,spoutnikv,18648,1.0
75,spoutnikv,18641,1.0
75,spoutnikv,18639,1.0
75,spoutnikv,18638,1.0
75,spoutnikv,18629,1.0
75,spoutnik,18709,1.0
75,soignants,18891,1.0
75,soignants,18886,2.0
75,soignants,18837,1.0
75,soignants,18836,1.0
75,soignants,18833,1.0
75,soignants,18796,1.0
75,soignants,18691,1.0
75,sénat,18906,1.0
75,sénat,18607,1.0
75,sanofi,18898,3.0
75,sanofi,18645,1.0
75,russie,18921,1.0
75,russie,18834,1.0
75,russie,18766,1.0
75,russie,18734,1.0
75,russie,18728,1.0
75,russie,18726,1.0
75,russie,18712,4.0
75,russie,18709,1.0
75,russie,18708,1.0
75,russie,18671,1.0
75,russie,18653,1.0
75,russie,18640,1.0
75,rtfrance,18708,1.0
75,rtfrance,18677,1.0
75,rtcash,18708,1.0
75,rtcash,18687,1.0
75,rtcash,18603,1.0
75,royaumeuni,18862,1.0
75,restrictions,18930,1.0
75,restrictions,18699,1.0
75,restrictions,18682,2.0
75,reconfinement,18724,1.0
75,reconfinement,18653,1.0
75,raoult,18883,1.0
75,raoult,18860,1.0
75,raoult,18850,1.0
75,raoult,18688,1.0
75,raoult,18683,1.0
75,raoult,18682,1.0
75,raoult,18618,2.0
75,raoult,18605,1.0
75,quarantaine,18688,1.0
75,quarantaine,18648,1.0
75,poutine,18921,2.0
75,poutine,18708,2.0
75,poutine,18671,1.0
75,poutine,18640,1.0
75,police,18707,1.0
75,police,18659,1.0
75,pfizerbiontech,18717,1.0
75,pfizerbiontech,18650,1.0
75,pfizerbiontech,18649,1.0
75,pfizerbiontech,18645,1.0
75,pfizerbiontech,18643,1.0
75,pfizer,18923,1.0
75,pfizer,18922,2.0
75,pfizer,18921,1.0
75,pfizer,18919,1.0
75,pfizer,18907,2.0
75,pfizer,18906,1.0
75,pfizer,18898,1.0
75,pfizer,18864,1.0
75,pfizer,18862,1.0
75,pfizer,18849,2.0
75,pfizer,18842,1.0
75,pfizer,18841,3.0
75,pfizer,18840,1.0
75,pfizer,18837,1.0
75,pfizer,18805,1.0
75,pfizer,18798,1.0
75,pfizer,18797,1.0
75,pfizer,18757,1.0
75,pfizer,18744,1.0
75,pfizer,18742,1.0
75,pfizer,18738,1.0
75,pfizer,18733,1.0
75,pfizer,18670,1.0
75,pfizer,18654,1.0
75,pfizer,18642,1.0
75,pfizer,18641,1.0
75,pfizer,18640,1.0
75,pfizer,18615,1.0
75,pfizer,18614,2.0
75,pfizer,18613,1.0
75,pfizer,18610,2.0
75,paysbas,18904,1.0
75,paysbas,18896,1.0
75,paysbas,18664,1.0
75,passsanitaire,18930,1.0
75,passsanitaire,18914,1.0
75,passsanitaire,18907,1.0
75,passsanitaire,18896,1.0
75,passsanitaire,18882,1.0
75,passsanitaire,18877,1.0
75,passsanitaire,18876,1.0
75,passsanitaire,18869,2.0
75,passsanitaire,18860,2.0
75,passsanitaire,18851,1.0
75,passsanitaire,18850,1.0
75,passsanitaire,18839,2.0
75,passsanitaire,18837,1.0
75,passsanitaire,18836,1.0
75,passsanitaire,18834,1.0
75,passsanitaire,18832,6.0
75,passsanitaire,18827,2.0
75,passsanitaire,18823,1.0
75,passsanitaire,18768,1.0
75,passsanitaire,18766,1.0
75,passeportvaccinal,18882,1.0
75,passeportvaccinal,18642,1.0
75,paris,18917,1.0
75,paris,18886,1.0
75,paris,18839,2.0
75,paris,18834,1.0
75,paris,18832,2.0
75,paris,18721,1.0
75,paris,18656,1.0
75,paris,18611,1.0
75,palestine,18663,1.0
75,opinions,18724,1.0
75,opinions,18723,1.0
75,opinions,18635,1.0
75,opinions,18622,1.0
75,oms,18902,1.0
75,oms,18817,1.0
75,oms,18726,1.0
75,oms,18675,1.0
75,obligationvaccinale,18915,1.0
75,obligationvaccinale,18886,2.0
75,obligationvaccinale,18835,1.0
75,obligationvaccinale,18827,1.0
75,norvège,18896,1.0
75,norvège,18759,1.0
75,norvège,18726,1.0
75,norvège,18712,1.0
75,nice,18832,1.0
75,nice,18811,1.0
75,nice,18682,1.0
75,nantes,18710,1.0
75,nantes,18666,1.0
75,moscou,18911,1.0
75,moscou,18887,1.0
75,moscou,18827,1.0
75,moscou,18824,1.0
75,moderna,18924,1.0
75,moderna,18916,1.0
75,moderna,18910,1.0
75,moderna,18907,1.0
75,moderna,18906,1.0
75,moderna,18878,1.0
75,moderna,18877,1.0
75,moderna,18868,1.0
75,moderna,18867,1.0
75,moderna,18865,1.0
75,moderna,18864,1.0
75,moderna,18842,1.0
75,moderna,18841,2.0
75,moderna,18840,1.0
75,moderna,18805,1.0
75,moderna,18703,1.0
75,moderna,18702,1.0
75,moderna,18641,1.0
75,mexique,18718,1.0
75,mexique,18661,1.0
75,metz,18628,1.0
75,merkel,18821,1.0
75,merkel,18705,1.0
75,merck,18911,1.0
75,melbourne,18931,1.0
75,melbourne,18930,2.0
75,masque,18904,1.0
75,masque,18792,1.0
75,masque,18780,1.0
75,masque,18735,1.0
75,masque,18722,1.0
75,masque,18721,1.0
75,masque,18709,1.0
75,masque,18637,1.0
75,manifs24juillet,18832,5.0
75,manifs21aout,18860,4.0
75,manifestations21aout,18860,2.0
75,manifestations,18869,1.0
75,manifestations,18707,1.0
75,manifestations,18660,1.0
75,manifestation,18828,1.0
75,manifestation,18827,1.0
75,manifestation,18659,1.0
75,manifestation,18652,1.0
75,macron20h,18820,1.0
75,macron20h,18717,1.0
75,macron,18924,1.0
75,macron,18839,1.0
75,macron,18836,1.0
75,macron,18834,1.0
75,macron,18832,1.0
75,macron,18822,1.0
75,macron,18717,1.0
75,macron,18712,3.0
75,macron,18690,1.0
75,macron,18687,1.0
75,macron,18636,1.0
75,macron,18631,1.0
75,macron,18630,1.0
75,macron,18613,1.0
75,lyon,18835,1.0
75,lyon,18708,1.0
75,lrem,18745,1.0
75,lrem,18656,1.0
75,londres,18828,1.0
75,londres,18804,1.0
75,liban,18642,1.0
75,lafranceoubliée,18677,1.0
75,lafranceoubliée,18670,1.0
75,lafranceoubliée,18663,1.0
75,lafranceoubliée,18614,1.0
75,johnsonandjohnson,18821,1.0
75,johnsonandjohnson,18738,1.0
75,japon,18877,1.0
75,japon,18871,1.0
75,japon,18867,1.0
75,japon,18865,1.0
75,ivermectine,18875,1.0
75,ivermectine,18871,1.0
75,ivermectine,18839,1.0
75,ivermectine,18823,1.0
75,ivermectine,18822,1.0
75,italie,18918,1.0
75,italie,18757,1.0
75,italie,18701,1.0
75,italie,18695,1.0
75,israël,18904,1.0
75,israël,18886,1.0
75,israël,18874,1.0
75,israël,18870,1.0
75,israël,18851,1.0
75,israël,18735,1.0
75,israël,18693,1.0
75,israël,18688,1.0
75,israël,18683,1.0
75,israël,18659,1.0
75,israël,18652,1.0
75,irlande,18704,1.0
75,iran,18638,1.0
75,iran,18637,1.0
75,information,18717,1.0
75,information,18708,1.0
75,infodemuru,18618,1.0
75,inde,18830,1.0
75,hongrie,18670,1.0
75,hongrie,18656,1.0
75,hongrie,18648,1.0
75,guadeloupe,18887,1.0
75,guadeloupe,18849,1.0
75,guadeloupe,18848,1.0
75,grèce,18830,1.0
75,grèce,18673,1.0
75,gouvernement,18917,1.0
75,gouvernement,18722,1.0
75,gouvernement,18639,1.0
75,gouvernement,18629,1.0
75,giletsjaunes,18657,1.0
75,france,18904,1.0
75,france,18896,1.0
75,france,18840,1.0
75,france,18839,1.0
75,france,18825,1.0
75,france,18746,1.0
75,france,18728,1.0
75,france,18703,1.0
75,france,18701,1.0
75,france,18665,1.0
75,france,18657,1.0
75,france,18656,1.0
75,france,18655,1.0
75,france,18642,1.0
75,france,18640,1.0
75,france,18623,1.0
75,france,18607,1.0
75,france,18599,1.0
75,facebook,18614,1.0
75,facebook,18600,1.0
75,europe,18701,1.0
75,europe,18610,1.0
75,etatsunis,18872,1.0
75,etatsunis,18836,1.0
75,etatsunis,18754,1.0
75,etatsunis,18672,1.0
75,estrosi,18699,1.0
75,espagne,18721,1.0
75,espagne,18704,1.0
75,espagne,18663,1.0
75,espagne,18640,1.0
75,espagne,18625,1.0
75,ema,18792,1.0
75,ema,18709,1.0
75,ema,18702,1.0
75,ehpad,18808,1.0
75,ehpad,18796,1.0
75,ehpad,18689,1.0
75,economie,18687,1.0
75,economie,18603,1.0
75,economie,18598,1.0
75,danemark,18865,1.0
75,danemark,18750,1.0
75,danemark,18732,1.0
75,danemark,18711,1.0
75,danemark,18697,2.0
75,danemark,18665,3.0
75,danemark,18659,1.0
75,culture,18701,1.0
75,culture,18672,1.0
75,couvrefeu18h,18628,1.0
75,couvrefeu,18682,1.0
75,couvrefeu,18628,1.0
75,coronavirus,18897,1.0
75,coronavirus,18744,1.0
75,coronavirus,18736,1.0
75,coronavirus,18700,2.0
75,coronavirus,18690,1.0
75,coronavirus,18676,1.0
75,coronavirus,18671,1.0
75,coronavirus,18642,2.0
75,coronavirus,18637,1.0
75,coronavirus,18636,1.0
75,coronavirus,18629,1.0
75,coronavirus,18621,1.0
75,coronavirus,18617,1.0
75,coronavirus,18614,1.0
75,coronavirus,18613,1.0
75,coronavirus,18607,1.0
75,coronavirus,18598,1.0
75,confinement,18837,1.0
75,confinement,18717,1.0
75,confinement,18682,1.0
75,confinement,18659,2.0
75,confinement,18658,1.0
75,confinement,18655,1.0
75,confinement,18651,1.0
75,confinement,18642,1.0
75,confinement,18607,1.0
75,chine,18783,1.0
75,chine,18712,1.0
75,cedh,18907,1.0
75,cedh,18599,1.0
75,castex19h,18704,1.0
75,castex18h,18739,1.0
75,castex18h,18683,1.0
75,castex18h,18662,1.0
75,castex18h,18634,1.0
75,castex,18634,1.0
75,canada,18919,1.0
75,canada,18909,1.0
75,bruxelles,18689,1.0
75,bruxelles,18659,1.0
75,brésil,18887,1.0
75,brésil,18702,2.0
75,bolsonaro,18887,1.0
75,biontech,18849,2.0
75,biontech,18798,1.0
75,biontech,18642,1.0
75,biontech,18640,1.0
75,biontech,18621,1.0
75,biontech,18614,1.0
75,biontech,18610,2.0
75,billgates,18677,1.0
75,billgates,18676,1.0
75,berlin,18841,1.0
75,berlin,18738,1.0
75,berlin,18716,1.0
75,berlin,18691,1.0
75,belgique,18840,1.0
75,belgique,18717,1.0
75,belgique,18672,1.0
75,belgique,18617,1.0
75,bayrou,18819,1.0
75,autriche,18927,1.0
75,autriche,18716,1.0
75,autriche,18671,1.0
75,autriche,18665,1.0
75,autriche,18659,1.0
75,australie,18930,1.0
75,australie,18917,1.0
75,australie,18906,1.0
75,australie,18894,1.0
75,australie,18860,1.0
75,attal,18834,1.0
75,astrazeneca,18879,1.0
75,astrazeneca,18792,1.0
75,astrazeneca,18776,1.0
75,astrazeneca,18771,1.0
75,astrazeneca,18766,1.0
75,astrazeneca,18765,1.0
75,astrazeneca,18764,1.0
75,astrazeneca,18759,1.0
75,astrazeneca,18744,1.0
75,astrazeneca,18743,1.0
75,astrazeneca,18734,1.0
75,astrazeneca,18732,1.0
75,astrazeneca,18731,1.0
75,astrazeneca,18727,2.0
75,astrazeneca,18726,2.0
75,astrazeneca,18723,1.0
75,astrazeneca,18721,1.0
75,astrazeneca,18720,1.0
75,astrazeneca,18718,1.0
75,astrazeneca,18717,1.0
75,astrazeneca,18716,1.0
75,astrazeneca,18712,1.0
75,astrazeneca,18711,1.0
75,astrazeneca,18710,1.0
75,astrazeneca,18709,3.0
75,astrazeneca,18704,2.0
75,astrazeneca,18702,1.0
75,astrazeneca,18701,3.0
75,astrazeneca,18700,3.0
75,astrazeneca,18699,1.0
